trial,stimulus,rating,participant
65,10,0,22
66,6,2,22
67,9,4,22
68,5,1,22
69,25,1,22
70,24,1,22
71,7,1,22
72,3,1,22
73,8,5,22
74,27,2,22
75,29,2,22
76,11,1,22
77,1,2,22
78,4,2,22
79,12,2,22
80,2,1,22
81,20,5,22
82,26,0,22
83,22,2,22
84,21,1,22
85,15,1,22
86,14,1,22
87,30,5,22
88,16,3,22
89,13,2,22
90,19,5,22
<end data>,,,
<start header>,,,
Wed Oct  7 12:57:46 1998,,,
RT identification,,,
shkas.ssf,,,
1 30,,,
1 1,,,
90,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
22,,,
<end header>,,,
<start data>,,,
1,18,0,22
2,23,1,22
3,29,0,22
4,17,2,22
5,25,2,22
6,26,2,22
7,13,1,22
8,27,1,22
9,4,1,22
10,20,4,22
11,1,3,22
12,5,2,22
13,21,1,22
14,8,4,22
15,22,3,22
16,16,4,22
17,28,4,22
18,15,3,22
19,7,0,22
20,6,4,22
21,12,3,22
22,11,0,22
23,14,2,22
24,19,5,22
25,10,6,22
26,30,6,22
27,9,6,22
28,24,2,22
29,3,1,22
30,2,1,22
31,6,4,22
32,11,2,22
33,25,4,22
34,1,2,22
35,4,2,22
36,5,2,22
37,10,5,22
38,27,4,22
39,13,3,22
40,8,5,22
41,2,2,22
42,14,2,22
43,24,4,22
44,18,5,22
45,15,2,22
46,23,1,22
47,21,1,22
48,3,1,22
49,30,5,22
50,28,6,22
51,29,6,22
52,7,0,22
53,12,2,22
54,26,5,22
55,22,2,22
56,9,5,22
57,20,6,22
58,16,2,22
59,19,5,22
60,17,5,22
61,13,2,22
62,25,5,22
63,7,6,22
64,27,6,22
65,22,2,22
66,10,5,22
67,5,2,22
68,1,2,22
69,18,6,22
70,11,1,22
71,29,5,22
72,12,1,22
73,26,5,22
74,20,6,22
75,17,2,22
76,24,2,22
77,15,2,22
78,23,2,22
79,3,1,22
80,2,1,22
81,16,5,22
82,6,3,22
83,21,2,22
84,28,5,22
85,30,6,22
86,14,2,22
87,4,1,22
88,9,5,22
89,8,6,22
90,19,6,22
<end data>,,,
<start header>,,,
Wed Oct  7 13:01:52 1998,,,
RT identification,,,
shkas.ssf,,,
1 30,,,
1 1,,,
90,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
22,,,
<end header>,,,
<start data>,,,
1,1,2,22
2,4,2,22
3,13,1,22
4,24,1,22
5,8,5,22
6,17,4,22
7,29,5,22
8,6,3,22
9,25,2,22
10,14,2,22
11,12,1,22
12,18,4,22
13,2,0,22
14,11,1,22
15,22,1,22
16,21,4,22
17,27,5,22
18,20,6,22
19,3,2,22
20,15,2,22
21,7,5,22
22,9,6,22
23,10,6,22
24,30,5,22
25,16,4,22
26,19,5,22
27,23,0,22
28,26,5,22
29,5,3,22
30,28,5,22
31,11,2,22
32,5,1,22
33,27,5,22
34,9,6,22
35,16,3,22
36,28,5,22
37,15,5,22
38,3,3,22
39,30,5,22
40,18,6,22
41,14,2,22
42,13,1,22
43,12,1,22
44,7,5,22
45,19,5,22
46,26,4,22
47,8,5,22
48,6,0,22
49,22,2,22
50,29,5,22
51,4,2,22
52,23,1,22
53,10,5,22
54,24,2,22
55,17,1,22
56,21,4,22
57,1,4,22
58,25,0,22
59,20,0,22
60,2,1,22
61,21,0,22
62,3,2,22
63,14,0,22
64,7,0,22
65,4,0,22
66,2,1,22
67,15,1,22
68,9,5,22
69,24,2,22
70,23,3,22
71,26,4,22
72,16,5,22
73,30,6,22
74,20,6,22
75,11,2,22
76,22,1,22
77,1,1,22
78,29,5,22
79,6,6,22
80,28,6,22
81,19,6,22
82,27,6,22
83,13,2,22
84,12,4,22
85,18,5,22
86,8,6,22
87,25,3,22
88,17,4,22
89,10,5,22
90,5,5,22
<end data>,,,
<start header>,,,
Wed Oct  7 13:24:19 1998,,,
RT identification,,,
shkas.ssf,,,
1 30,,,
1 1,,,
60,,,
none,,,
1,,,
button,,,
1 2 3 4 5 6,,,
23,,,
<end header>,,,
<start data>,,,
1,3,1,practice
2,24,1,practice
3,26,1,practice
4,20,0,practice
5,30,0,practice
6,1,0,practice
7,11,2,practice
8,4,2,practice
9,19,0,practice
10,13,0,practice
11,6,0,practice
12,9,0,practice
13,27,0,practice
14,5,0,practice
15,17,0,practice
16,12,1,practice
17,21,1,practice
18,10,6,practice
19,18,4,practice
20,15,0,practice
21,14,1,practice
22,29,5,practice
23,8,0,practice
24,23,0,practice
25,25,2,practice
26,28,5,practice
27,2,0,practice
28,22,0,practice
29,7,5,practice
30,16,0,practice
31,20,6,practice
32,7,2,practice
33,5,2,practice
34,27,0,practice
35,6,1,practice
36,16,1,practice
37,19,1,practice
38,28,4,practice
39,3,2,practice
40,23,2,practice
41,29,0,practice
42,2,1,practice
43,4,0,practice
44,8,4,practice
45,11,1,practice
46,25,5,practice
47,30,6,practice
48,26,6,practice
49,18,6,practice
50,22,3,practice
51,24,1,practice
52,14,2,practice
53,13,1,practice
54,9,1,practice
55,12,2,practice
56,1,2,practice
57,10,5,practice
58,15,0,practice
59,21,3,practice
60,17,4,practice
<end data>,,,
<start header>,,,
Wed Oct  7 13:32:20 1998,,,
RT identification,,,
shkas.ssf,,,
1 30,,,
1 1,,,
90,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
23,,,
<end header>,,,
<start data>,,,
1,26,0,23
2,27,0,23
3,20,6,23
4,17,6,23
5,30,6,23
6,11,0,23
7,10,6,23
8,23,2,23
9,21,0,23
10,2,1,23
11,8,1,23
12,4,1,23
13,14,0,23
14,13,1,23
15,19,5,23
16,16,2,23
17,29,5,23
18,3,1,23
19,5,2,23
20,7,0,23
21,22,1,23
22,28,0,23
23,12,1,23
24,15,1,23
25,6,0,23
26,25,1,23
27,1,1,23
28,18,2,23
29,24,0,23
30,9,5,23
31,14,0,23
32,11,1,23
33,23,0,23
34,28,0,23
35,22,2,23
36,25,3,23
37,2,1,23
38,17,1,23
39,10,6,23
40,1,2,23
41,3,1,23
42,9,6,23
43,21,1,23
44,15,2,23
45,7,0,23
46,5,0,23
47,26,2,23
48,24,2,23
49,18,6,23
50,12,1,23
51,6,0,23
52,20,6,23
53,29,6,23
54,16,0,23
55,4,2,23
56,19,5,23
57,13,1,23
58,27,6,23
59,8,6,23
60,30,6,23
61,27,0,23
62,16,0,23
63,26,0,23
64,30,6,23
65,14,0,23
66,5,3,23
67,6,0,23
68,17,0,23
69,20,6,23
70,7,0,23
71,4,1,23
72,1,2,23
73,2,1,23
74,23,1,23
75,10,6,23
76,22,2,23
77,19,5,23
78,3,0,23
79,25,5,23
80,28,5,23
81,24,0,23
82,18,6,23
83,13,2,23
84,11,2,23
85,15,2,23
86,8,5,23
87,12,1,23
88,29,6,23
89,21,2,23
90,9,6,23
<end data>,,,
<start header>,,,
Wed Oct  7 13:37:03 1998,,,
RT identification,,,
shkas.ssf,,,
1 30,,,
1 1,,,
90,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
23,,,
<end header>,,,
<start data>,,,
1,21,0,23
2,2,1,23
3,8,6,23
4,27,6,23
5,15,2,23
6,12,1,23
7,13,1,23
8,11,1,23
9,18,6,23
10,14,2,23
11,10,6,23
12,6,2,23
13,5,1,23
14,9,6,23
15,20,6,23
16,7,0,23
17,23,2,23
18,17,4,23
19,24,1,23
20,25,1,23
21,29,5,23
22,16,2,23
23,19,6,23
24,4,0,23
25,26,0,23
26,28,4,23
27,3,1,23
28,30,6,23
29,1,1,23
30,22,1,23
31,6,1,23
32,4,1,23
33,15,1,23
34,18,1,23
35,7,1,23
36,21,1,23
37,9,5,23
38,26,2,23
39,3,1,23
40,20,6,23
41,2,1,23
42,28,6,23
43,30,6,23
44,13,1,23
45,16,1,23
46,1,1,23
47,17,1,23
48,11,0,23
49,23,0,23
50,22,1,23
51,8,4,23
52,14,2,23
53,12,1,23
54,24,1,23
55,10,6,23
56,25,6,23
57,5,0,23
58,29,6,23
59,27,6,23
60,19,6,23
61,19,6,23
62,30,6,23
63,6,0,23
64,22,0,23
65,8,5,23
66,20,6,23
67,4,1,23
68,27,0,23
69,17,2,23
70,28,5,23
71,13,1,23
72,29,5,23
73,26,2,23
74,18,5,23
75,2,1,23
76,10,6,23
77,15,1,23
78,7,1,23
79,11,1,23
80,25,1,23
81,1,1,23
82,12,1,23
83,24,1,23
84,23,1,23
85,16,1,23
86,9,6,23
87,3,1,23
88,14,1,23
89,21,1,23
90,5,1,23
<end data>,,,
<start header>,,,
Wed Oct  7 13:41:26 1998,,,
RT identification,,,
shkas.ssf,,,
1 30,,,
1 1,,,
90,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
23,,,
<end header>,,,
<start data>,,,
1,7,4,23
2,5,2,23
3,28,6,23
4,29,6,23
5,16,6,23
6,20,6,23
7,11,2,23
8,30,6,23
9,15,1,23
10,8,1,23
11,14,1,23
12,22,1,23
13,4,1,23
14,10,6,23
15,21,1,23
16,19,6,23
17,9,6,23
18,18,6,23
19,3,1,23
20,12,1,23
21,1,1,23
22,23,1,23
23,27,1,23
24,24,1,23
25,25,1,23
26,26,1,23
27,6,0,23
28,13,0,23
29,2,1,23
30,17,4,23
31,26,3,23
32,2,1,23
33,20,6,23
34,3,1,23
35,9,6,23
36,4,2,23
37,25,2,23
38,27,2,23
39,10,6,23
40,8,6,23
41,30,6,23
42,17,0,23
43,6,0,23
44,16,3,23
45,14,2,23
46,18,5,23
47,12,1,23
48,28,6,23
49,19,6,23
50,7,0,23
51,29,6,23
52,13,1,23
53,11,1,23
54,23,1,23
55,15,1,23
56,5,1,23
57,21,1,23
58,22,0,23
59,24,3,23
60,1,1,23
61,5,1,23
62,1,1,23
63,17,0,23
64,7,3,23
65,16,2,23
66,20,6,23
67,27,4,23
68,14,0,23
69,10,6,23
70,4,1,23
71,13,1,23
72,26,0,23
73,19,6,23
74,3,1,23
75,22,1,23
76,6,1,23
77,12,1,23
78,28,5,23
79,15,1,23
80,30,6,23
81,25,0,23
82,21,1,23
83,18,5,23
84,24,1,23
85,29,6,23
86,2,1,23
87,11,1,23
88,23,1,23
89,9,6,23
90,8,5,23
<end data>,,,
<start header>,,,
Wed Oct  7 13:45:45 1998,,,
RT identification,,,
shkas.ssf,,,
1 30,,,
1 1,,,
90,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
23,,,
<end header>,,,
<start data>,,,
1,11,2,23
2,8,6,23
3,3,1,23
4,14,1,23
5,9,6,23
6,2,1,23
7,26,1,23
8,23,1,23
9,7,1,23
10,24,1,23
11,20,6,23
12,15,1,23
13,19,5,23
14,18,5,23
15,10,6,23
16,27,5,23
17,16,2,23
18,29,5,23
19,6,2,23
20,21,2,23
21,12,1,23
22,13,1,23
23,17,1,23
24,1,1,23
25,5,1,23
26,25,1,23
27,28,1,23
28,4,1,23
29,30,6,23
30,22,1,23
31,8,5,23
32,9,6,23
33,16,2,23
34,24,4,23
35,10,6,23
36,21,1,23
37,15,4,23
38,20,6,23
39,4,0,23
40,13,2,23
41,23,1,23
42,6,0,23
43,27,2,23
44,14,1,23
45,2,1,23
46,7,4,23
47,3,1,23
48,12,1,23
49,17,4,23
50,19,6,23
51,18,6,23
52,1,0,23
53,25,4,23
54,28,5,23
55,30,6,23
56,5,2,23
57,26,4,23
58,22,2,23
59,29,6,23
60,11,1,23
61,30,6,23
62,4,1,23
63,7,1,23
64,28,0,23
65,19,6,23
66,26,0,23
67,24,1,23
68,25,0,23
69,17,0,23
70,1,1,23
71,20,6,23
72,8,6,23
73,10,6,23
74,12,1,23
75,15,1,23
76,23,1,23
77,27,1,23
78,29,5,23
79,21,1,23
80,18,5,23
81,2,1,23
82,13,1,23
83,9,6,23
84,3,1,23
85,22,1,23
86,6,0,23
87,5,1,23
88,16,2,23
89,11,1,23
90,14,1,23
<end data>,,,
<start header>,,,
Wed Oct  7 15:45:11 1998,,,
RT identification,,,
shkas.ssf,,,
1 30,,,
1 1,,,
60,,,
none,,,
1,,,
button,,,
1 2 3 4 5 6,,,
24,,,
<end header>,,,
<start data>,,,
1,6,2,practice
2,8,0,practice
3,24,1,practice
4,19,0,practice
5,28,1,practice
6,15,5,practice
7,11,1,practice
8,25,0,practice
9,21,0,practice
10,18,0,practice
11,27,2,practice
12,9,6,practice
13,22,1,practice
14,14,5,practice
15,29,5,practice
16,2,1,practice
17,23,5,practice
18,5,0,practice
19,13,1,practice
20,10,6,practice
21,26,1,practice
22,3,1,practice
23,17,1,practice
24,7,5,practice
25,1,1,practice
26,20,5,practice
27,12,1,practice
28,16,6,practice
29,4,1,practice
30,30,6,practice
31,16,1,practice
32,21,1,practice
33,2,1,practice
34,18,1,practice
35,11,1,practice
36,26,6,practice
37,9,6,practice
38,7,6,practice
39,14,6,practice
40,17,1,practice
41,28,6,practice
42,10,3,practice
43,13,1,practice
44,5,1,practice
45,19,5,practice
46,22,6,practice
47,20,2,practice
48,4,1,practice
49,15,1,practice
50,3,1,practice
51,8,6,practice
52,27,1,practice
53,1,6,practice
54,6,6,practice
55,30,6,practice
56,29,6,practice
57,23,2,practice
58,25,2,practice
59,12,1,practice
60,24,1,practice
<end data>,,,
<start header>,,,
Wed Oct  7 15:49:12 1998,,,
RT identification,,,
shkas.ssf,,,
1 30,,,
1 1,,,
90,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
24,,,
<end header>,,,
<start data>,,,
1,24,0,24
2,18,6,24
3,22,1,24
4,21,1,24
5,25,6,24
6,30,6,24
7,27,0,24
8,16,1,24
9,5,0,24
10,6,6,24
11,9,6,24
12,15,0,24
13,26,0,24
14,20,0,24
15,19,0,24
16,10,0,24
17,2,0,24
18,28,1,24
19,12,0,24
20,13,0,24
21,11,1,24
22,3,0,24
23,8,6,24
24,14,0,24
25,1,1,24
26,23,0,24
27,29,6,24
28,4,1,24
29,7,1,24
30,17,1,24
31,28,6,24
32,29,1,24
33,21,6,24
34,19,6,24
35,24,1,24
36,11,0,24
37,2,0,24
38,8,0,24
39,5,1,24
40,10,6,24
41,4,1,24
42,30,6,24
43,12,1,24
44,18,6,24
45,26,1,24
46,20,6,24
47,27,1,24
48,22,1,24
49,9,1,24
50,3,1,24
51,6,1,24
52,1,1,24
53,23,1,24
54,25,1,24
55,7,5,24
56,14,1,24
57,13,1,24
58,16,0,24
59,15,1,24
60,17,0,24
61,20,6,24
62,24,0,24
63,25,6,24
64,9,6,24
65,23,1,24
66,5,0,24
67,4,1,24
68,30,6,24
69,3,1,24
70,19,6,24
71,16,1,24
72,28,6,24
73,14,1,24
74,10,6,24
75,17,1,24
76,29,6,24
77,6,1,24
78,11,1,24
79,12,1,24
80,22,1,24
81,8,0,24
82,15,6,24
83,27,6,24
84,26,6,24
85,13,1,24
86,7,1,24
87,1,1,24
88,2,1,24
89,18,6,24
90,21,1,24
<end data>,,,
<start header>,,,
Wed Oct  7 15:53:51 1998,,,
RT identification,,,
shkas.ssf,,,
1 30,,,
1 1,,,
90,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
24,,,
<end header>,,,
<start data>,,,
1,6,1,24
2,24,1,24
3,22,1,24
4,28,6,24
5,8,1,24
6,10,0,24
7,30,6,24
8,20,6,24
9,2,1,24
10,13,1,24
11,23,1,24
12,25,1,24
13,29,6,24
14,3,1,24
15,5,1,24
16,9,1,24
17,12,1,24
18,11,1,24
19,16,1,24
20,19,1,24
21,4,1,24
22,15,0,24
23,7,1,24
24,1,1,24
25,18,1,24
26,27,6,24
27,26,6,24
28,17,1,24
29,14,1,24
30,21,6,24
31,16,6,24
32,9,1,24
33,14,1,24
34,27,5,24
35,22,6,24
36,6,1,24
37,21,0,24
38,30,4,24
39,28,6,24
40,29,6,24
41,18,6,24
42,20,6,24
43,23,1,24
44,7,1,24
45,26,5,24
46,1,0,24
47,3,1,24
48,4,1,24
49,17,6,24
50,11,1,24
51,15,1,24
52,12,1,24
53,8,1,24
54,13,1,24
55,19,6,24
56,2,1,24
57,10,6,24
58,25,0,24
59,24,6,24
60,5,1,24
61,28,6,24
62,24,1,24
63,6,1,24
64,9,6,24
65,19,0,24
66,25,1,24
67,18,6,24
68,23,1,24
69,12,1,24
70,20,6,24
71,16,1,24
72,8,6,24
73,15,1,24
74,5,1,24
75,14,1,24
76,26,6,24
77,17,5,24
78,1,1,24
79,22,0,24
80,3,1,24
81,4,1,24
82,2,1,24
83,27,6,24
84,29,6,24
85,21,0,24
86,11,0,24
87,30,6,24
88,7,1,24
89,13,1,24
90,10,6,24
<end data>,,,
<start header>,,,
Wed Oct  7 15:58:08 1998,,,
RT identification,,,
shkas.ssf,,,
1 30,,,
1 1,,,
90,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
24,,,
<end header>,,,
<start data>,,,
1,16,1,24
2,4,1,24
3,3,1,24
4,28,6,24
5,30,6,24
6,8,2,24
7,6,1,24
8,7,1,24
9,23,2,24
10,12,1,24
11,2,0,24
12,29,6,24
13,9,1,24
14,14,6,24
15,25,2,24
16,18,6,24
17,21,0,24
18,20,6,24
19,1,0,24
20,5,1,24
21,19,6,24
22,27,0,24
23,24,0,24
24,17,6,24
25,26,0,24
26,10,0,24
27,11,1,24
28,13,2,24
29,15,1,24
30,22,1,24
31,29,6,24
32,14,1,24
33,19,1,24
34,4,1,24
35,25,1,24
36,18,6,24
37,1,0,24
38,12,0,24
39,10,0,24
40,22,1,24
41,3,1,24
42,23,2,24
43,15,0,24
44,27,5,24
45,9,0,24
46,11,1,24
47,8,0,24
48,26,0,24
49,24,1,24
50,16,1,24
51,28,0,24
52,30,6,24
53,13,1,24
54,2,1,24
55,5,1,24
56,17,6,24
57,7,0,24
58,21,0,24
59,6,1,24
60,20,6,24
61,19,1,24
62,14,1,24
63,17,1,24
64,16,0,24
65,10,0,24
66,5,2,24
67,2,1,24
68,13,1,24
69,8,1,24
70,6,1,24
71,27,6,24
72,11,0,24
73,22,2,24
74,23,1,24
75,12,1,24
76,26,1,24
77,3,0,24
78,30,6,24
79,15,1,24
80,4,0,24
81,25,6,24
82,1,1,24
83,24,0,24
84,28,6,24
85,20,0,24
86,21,6,24
87,7,1,24
88,18,0,24
89,9,1,24
90,29,6,24
<end data>,,,
<start header>,,,
Wed Oct  7 16:02:47 1998,,,
RT identification,,,
shkas.ssf,,,
1 30,,,
1 1,,,
90,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
24,,,
<end header>,,,
<start data>,,,
1,11,1,24
2,18,1,24
3,19,1,24
4,27,6,24
5,28,6,24
6,12,0,24
7,20,6,24
8,16,1,24
9,1,0,24
10,29,6,24
11,23,0,24
12,6,1,24
13,24,1,24
14,3,1,24
15,8,1,24
16,25,0,24
17,4,4,24
18,14,0,24
19,2,1,24
20,5,1,24
21,9,1,24
22,13,1,24
23,10,6,24
24,30,6,24
25,22,1,24
26,21,1,24
27,7,1,24
28,17,6,24
29,26,0,24
30,15,1,24
31,18,6,24
32,9,1,24
33,3,1,24
34,1,1,24
35,11,0,24
36,23,0,24
37,19,6,24
38,8,2,24
39,29,0,24
40,27,5,24
41,6,1,24
42,10,0,24
43,20,6,24
44,21,1,24
45,4,1,24
46,22,1,24
47,26,6,24
48,25,6,24
49,5,1,24
50,17,1,24
51,16,1,24
52,24,1,24
53,28,1,24
54,15,1,24
55,30,6,24
56,7,1,24
57,14,1,24
58,2,1,24
59,12,1,24
60,13,0,24
61,17,1,24
62,1,1,24
63,15,4,24
64,20,6,24
65,19,0,24
66,22,1,24
67,6,1,24
68,23,1,24
69,28,6,24
70,24,1,24
71,2,1,24
72,25,1,24
73,4,1,24
74,11,1,24
75,18,1,24
76,9,2,24
77,3,1,24
78,5,1,24
79,7,1,24
80,10,0,24
81,21,1,24
82,16,1,24
83,30,6,24
84,12,1,24
85,14,1,24
86,29,6,24
87,26,4,24
88,13,1,24
89,8,1,24
90,27,1,24
<end data>,,,
<start header>,,,
Wed Oct  7 16:42:10 1998,,,
RT identification,,,
shkas.ssf,,,
1 30,,,
1 1,,,
60,,,
none,,,
1,,,
button,,,
1 2 3 4 5 6,,,
25,,,
<end header>,,,
<start data>,,,
1,7,0,practice
2,25,0,practice
3,22,0,practice
4,4,4,practice
5,14,0,practice
6,13,0,practice
7,10,3,practice
8,1,3,practice
9,8,0,practice
10,26,3,practice
11,16,3,practice
12,21,1,practice
13,18,1,practice
14,20,1,practice
15,11,0,practice
16,19,2,practice
17,6,0,practice
18,28,0,practice
19,29,0,practice
20,23,0,practice
21,17,1,practice
22,12,1,practice
23,5,0,practice
24,24,0,practice
25,30,0,practice
26,9,0,practice
27,27,2,practice
28,3,1,practice
29,2,1,practice
30,15,3,practice
31,26,0,practice
32,15,0,practice
33,25,3,practice
34,16,2,practice
35,13,2,practice
36,2,1,practice
37,4,2,practice
38,22,0,practice
39,20,6,practice
40,19,4,practice
41,28,2,practice
42,7,4,practice
43,1,0,practice
44,30,6,practice
45,11,2,practice
46,5,1,practice
47,29,5,practice
48,10,6,practice
49,6,3,practice
50,24,2,practice
51,23,1,practice
52,21,0,practice
53,18,3,practice
54,17,0,practice
55,27,6,practice
56,12,2,practice
57,8,6,practice
58,9,4,practice
59,14,3,practice
60,3,1,practice
<end data>,,,
<start header>,,,
Wed Oct  7 16:46:35 1998,,,
RT identification,,,
shkas.ssf,,,
1 30,,,
1 1,,,
90,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
25,,,
<end header>,,,
<start data>,,,
1,13,0,25
2,20,6,25
3,8,5,25
4,18,0,25
5,4,2,25
6,19,6,25
7,1,1,25
8,11,0,25
9,23,0,25
10,10,0,25
11,24,2,25
12,7,0,25
13,3,0,25
14,15,0,25
15,2,0,25
16,25,0,25
17,12,0,25
18,16,0,25
19,17,0,25
20,5,0,25
21,30,3,25
22,28,5,25
23,26,0,25
24,14,0,25
25,6,0,25
26,29,6,25
27,22,3,25
28,21,0,25
29,9,0,25
30,27,0,25
31,15,0,25
32,4,0,25
33,13,0,25
34,2,0,25
35,23,4,25
36,24,2,25
37,18,0,25
38,5,0,25
39,12,3,25
40,16,0,25
41,27,0,25
42,26,0,25
43,9,6,25
44,28,0,25
45,11,5,25
46,14,1,25
47,17,0,25
48,21,0,25
49,3,0,25
50,8,0,25
51,30,6,25
52,29,5,25
53,22,0,25
54,10,6,25
55,6,0,25
56,25,0,25
57,7,1,25
58,19,0,25
59,20,0,25
60,1,0,25
61,5,4,25
62,13,3,25
63,11,0,25
64,18,6,25
65,15,3,25
66,23,0,25
67,16,3,25
68,19,0,25
69,26,0,25
70,10,5,25
71,7,0,25
72,28,0,25
73,27,6,25
74,9,0,25
75,25,0,25
76,2,0,25
77,20,4,25
78,4,0,25
79,30,0,25
80,6,0,25
81,12,1,25
82,8,0,25
83,17,0,25
84,21,0,25
85,29,5,25
86,22,0,25
87,24,0,25
88,3,1,25
89,1,0,25
90,14,0,25
<end data>,,,
<start header>,,,
Wed Oct  7 16:51:47 1998,,,
RT identification,,,
shkas.ssf,,,
1 30,,,
1 1,,,
90,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
25,,,
<end header>,,,
<start data>,,,
1,17,0,25
2,30,6,25
3,22,0,25
4,11,2,25
5,23,0,25
6,8,4,25
7,16,0,25
8,15,0,25
9,24,0,25
10,12,4,25
11,19,4,25
12,28,0,25
13,27,0,25
14,26,3,25
15,4,3,25
16,29,0,25
17,6,0,25
18,18,0,25
19,1,0,25
20,10,2,25
21,14,2,25
22,21,0,25
23,13,1,25
24,25,1,25
25,5,0,25
26,20,6,25
27,7,3,25
28,9,5,25
29,2,1,25
30,3,0,25
31,24,0,25
32,22,0,25
33,3,0,25
34,12,0,25
35,11,0,25
36,28,6,25
37,27,0,25
38,9,6,25
39,8,0,25
40,15,2,25
41,26,0,25
42,13,3,25
43,25,0,25
44,2,1,25
45,14,0,25
46,7,5,25
47,23,3,25
48,17,4,25
49,21,1,25
50,10,6,25
51,19,6,25
52,30,0,25
53,1,3,25
54,4,0,25
55,5,0,25
56,29,6,25
57,20,6,25
58,18,6,25
59,16,0,25
60,6,0,25
61,28,0,25
62,10,0,25
63,27,5,25
64,17,0,25
65,14,0,25
66,25,0,25
67,15,0,25
68,26,0,25
69,9,6,25
70,22,2,25
71,8,0,25
72,30,5,25
73,12,0,25
74,20,6,25
75,19,0,25
76,21,0,25
77,29,5,25
78,18,0,25
79,16,3,25
80,2,1,25
81,6,0,25
82,3,1,25
83,11,1,25
84,5,5,25
85,23,0,25
86,13,0,25
87,1,0,25
88,7,0,25
89,24,0,25
90,4,0,25
<end data>,,,
<start header>,,,
Wed Oct  7 16:56:57 1998,,,
RT identification,,,
shkas.ssf,,,
1 30,,,
1 1,,,
90,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
25,,,
<end header>,,,
<start data>,,,
1,4,0,25
2,8,6,25
3,17,4,25
4,30,6,25
5,6,4,25
6,18,2,25
7,21,0,25
8,5,1,25
9,23,3,25
10,1,1,25
11,22,0,25
12,10,6,25
13,20,6,25
14,27,5,25
15,24,0,25
16,12,0,25
17,7,5,25
18,3,3,25
19,9,6,25
20,26,0,25
21,29,5,25
22,16,0,25
23,19,0,25
24,2,2,25
25,14,1,25
26,25,0,25
27,28,5,25
28,11,2,25
29,15,0,25
30,13,0,25
31,3,2,25
32,14,0,25
33,1,0,25
34,6,3,25
35,5,0,25
36,8,0,25
37,30,6,25
38,24,0,25
39,17,4,25
40,25,0,25
41,13,0,25
42,4,1,25
43,2,0,25
44,20,6,25
45,9,6,25
46,7,0,25
47,10,6,25
48,18,5,25
49,19,5,25
50,21,1,25
51,26,1,25
52,28,4,25
53,11,2,25
54,15,2,25
55,23,0,25
56,16,0,25
57,22,0,25
58,27,0,25
59,12,0,25
60,29,6,25
61,16,0,25
62,28,0,25
63,17,0,25
64,26,2,25
65,20,6,25
66,19,6,25
67,25,2,25
68,22,1,25
69,4,1,25
70,12,0,25
71,11,0,25
72,1,0,25
73,13,0,25
74,27,0,25
75,15,1,25
76,23,2,25
77,10,6,25
78,30,6,25
79,14,2,25
80,21,0,25
81,5,0,25
82,2,0,25
83,3,1,25
84,24,0,25
85,6,0,25
86,8,5,25
87,29,6,25
88,9,6,25
89,18,6,25
90,7,0,25
<end data>,,,
<start header>,,,
Wed Oct  7 17:02:06 1998,,,
RT identification,,,
shkas.ssf,,,
1 30,,,
1 1,,,
90,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
25,,,
<end header>,,,
<start data>,,,
1,5,2,25
2,23,1,25
3,29,6,25
4,22,2,25
5,8,5,25
6,3,2,25
7,7,0,25
8,13,0,25
9,1,0,25
10,16,5,25
11,2,2,25
12,10,6,25
13,4,3,25
14,15,3,25
15,11,1,25
16,30,6,25
17,26,0,25
18,27,0,25
19,12,1,25
20,14,1,25
21,6,0,25
22,17,2,25
23,18,5,25
24,19,6,25
25,28,6,25
26,20,6,25
27,9,6,25
28,24,0,25
29,21,1,25
30,25,1,25
31,23,1,25
32,27,0,25
33,14,2,25
34,1,1,25
35,26,2,25
36,11,0,25
37,18,6,25
38,6,4,25
39,19,5,25
40,28,4,25
41,12,2,25
42,29,6,25
43,17,5,25
44,2,2,25
45,22,0,25
46,8,5,25
47,7,2,25
48,9,6,25
49,30,6,25
50,21,0,25
51,15,2,25
52,4,0,25
53,20,6,25
54,13,0,25
55,16,1,25
56,24,2,25
57,10,6,25
58,5,0,25
59,25,1,25
60,3,1,25
61,23,0,25
62,13,2,25
63,12,0,25
64,27,0,25
65,5,0,25
66,14,2,25
67,7,0,25
68,1,0,25
69,30,6,25
70,2,2,25
71,10,6,25
72,26,1,25
73,18,5,25
74,22,1,25
75,9,6,25
76,3,0,25
77,11,1,25
78,15,0,25
79,28,6,25
80,29,6,25
81,6,2,25
82,25,0,25
