trial,stimulus,rating,participant
54,27,5,12
55,17,6,12
56,19,2,12
57,8,5,12
58,5,2,12
59,27,5,12
60,7,6,12
61,14,2,12
62,12,2,12
63,21,2,12
64,16,6,12
65,9,5,12
66,13,0,12
67,4,1,12
68,20,2,12
69,23,2,12
70,15,1,12
71,1,1,12
72,11,1,12
73,10,1,12
74,24,6,12
75,26,6,12
76,6,6,12
77,3,1,12
78,18,6,12
79,22,2,12
80,2,1,12
81,25,5,12
<end data>,,,
<start header>,,,
Wed Nov 18 13:47:39 1998,,,
RT identification,,,
swihb.ssf,,,
1 27,,,
1 1,,,
81,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
12,,,
<end header>,,,
<start data>,,,
1,19,2,12
2,5,5,12
3,16,6,12
4,12,2,12
5,7,6,12
6,21,2,12
7,3,1,12
8,1,1,12
9,9,5,12
10,2,2,12
11,14,2,12
12,17,6,12
13,27,6,12
14,20,0,12
15,24,2,12
16,6,2,12
17,15,5,12
18,18,5,12
19,4,2,12
20,10,1,12
21,25,6,12
22,11,1,12
23,8,6,12
24,23,2,12
25,22,2,12
26,13,2,12
27,26,5,12
28,19,2,12
29,11,2,12
30,22,2,12
31,16,5,12
32,7,6,12
33,6,6,12
34,24,0,12
35,26,6,12
36,15,6,12
37,21,2,12
38,17,6,12
39,8,6,12
40,13,2,12
41,27,5,12
42,23,0,12
43,1,1,12
44,3,1,12
45,10,1,12
46,25,5,12
47,18,6,12
48,20,2,12
49,14,1,12
50,9,5,12
51,4,2,12
52,12,1,12
53,5,0,12
54,2,2,12
55,16,6,12
56,1,1,12
57,15,6,12
58,10,2,12
59,27,5,12
60,19,2,12
61,13,2,12
62,22,2,12
63,21,0,12
64,12,2,12
65,2,2,12
66,8,1,12
67,6,6,12
68,23,5,12
69,7,6,12
70,26,5,12
71,11,2,12
72,14,2,12
73,17,5,12
74,5,0,12
75,24,2,12
76,3,1,12
77,25,6,12
78,4,2,12
79,18,5,12
80,9,6,12
81,20,2,12
<end data>,,,
<start header>,,,
Wed Nov 18 13:51:29 1998,,,
RT identification,,,
swihb.ssf,,,
1 27,,,
1 1,,,
81,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
12,,,
<end header>,,,
<start data>,,,
1,13,2,12
2,20,2,12
3,26,5,12
4,16,6,12
5,14,6,12
6,15,6,12
7,19,1,12
8,27,5,12
9,18,5,12
10,9,6,12
11,11,1,12
12,8,6,12
13,3,2,12
14,10,1,12
15,17,6,12
16,21,1,12
17,25,6,12
18,4,1,12
19,7,6,12
20,22,1,12
21,1,1,12
22,24,6,12
23,5,6,12
24,2,1,12
25,12,1,12
26,23,2,12
27,6,5,12
28,8,6,12
29,15,6,12
30,24,6,12
31,21,2,12
32,4,1,12
33,13,1,12
34,10,1,12
35,7,5,12
36,3,1,12
37,17,6,12
38,2,1,12
39,22,2,12
40,23,2,12
41,27,5,12
42,9,6,12
43,19,2,12
44,16,6,12
45,6,6,12
46,25,6,12
47,11,1,12
48,20,1,12
49,12,1,12
50,14,6,12
51,18,6,12
52,1,1,12
53,26,6,12
54,5,6,12
55,17,6,12
56,15,2,12
57,13,2,12
58,4,2,12
59,21,1,12
60,11,1,12
61,5,1,12
62,7,6,12
63,16,6,12
64,23,2,12
65,25,5,12
66,14,2,12
67,20,1,12
68,26,6,12
69,8,6,12
70,24,6,12
71,6,6,12
72,27,6,12
73,19,0,12
74,1,1,12
75,9,5,12
76,10,1,12
77,2,1,12
78,22,2,12
79,12,1,12
80,18,5,12
81,3,2,12
<end data>,,,
<start header>,,,
Wed Nov 18 13:55:04 1998,,,
RT identification,,,
swihb.ssf,,,
1 27,,,
1 1,,,
81,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
12,,,
<end header>,,,
<start data>,,,
1,20,2,12
2,17,6,12
3,26,6,12
4,24,6,12
5,2,1,12
6,13,1,12
7,4,1,12
8,10,1,12
9,18,6,12
10,19,2,12
11,21,2,12
12,5,1,12
13,7,6,12
14,11,1,12
15,3,1,12
16,15,0,12
17,8,5,12
18,9,6,12
19,25,6,12
20,23,2,12
21,1,1,12
22,22,2,12
23,14,5,12
24,12,1,12
25,16,6,12
26,6,6,12
27,27,5,12
28,23,5,12
29,14,6,12
30,12,2,12
31,27,5,12
32,4,2,12
33,11,2,12
34,21,1,12
35,5,6,12
36,8,6,12
37,20,2,12
38,9,6,12
39,1,1,12
40,24,0,12
41,7,6,12
42,22,2,12
43,10,1,12
44,25,6,12
45,6,6,12
46,15,6,12
47,18,6,12
48,26,6,12
49,17,5,12
50,16,6,12
51,2,1,12
52,13,1,12
53,3,1,12
54,19,2,12
55,1,1,12
56,19,2,12
57,16,6,12
58,15,6,12
59,9,5,12
60,20,2,12
61,25,5,12
62,26,6,12
63,8,6,12
64,11,1,12
65,6,6,12
66,2,1,12
67,24,6,12
68,12,1,12
69,14,1,12
70,4,1,12
71,5,5,12
72,23,5,12
73,18,6,12
74,13,2,12
75,21,2,12
76,17,5,12
77,22,2,12
78,3,1,12
79,10,1,12
80,7,6,12
81,27,5,12
<end data>,,,
<start header>,,,
Wed Nov 18 14:58:34 1998,,,
RT identification,,,
swihb.ssf,,,
1 27,,,
1 1,,,
54,,,
none,,,
1,,,
button,,,
1 2 3 4 5 6,,,
13,,,
<end header>,,,
<start data>,,,
1,23,1,practice
2,20,1,practice
3,2,1,practice
4,26,1,practice
5,21,1,practice
6,9,5,practice
7,15,2,practice
8,27,5,practice
9,17,6,practice
10,10,1,practice
11,7,1,practice
12,12,1,practice
13,24,6,practice
14,4,1,practice
15,5,1,practice
16,19,1,practice
17,1,1,practice
18,3,1,practice
19,14,1,practice
20,22,1,practice
21,6,1,practice
22,11,1,practice
23,8,1,practice
24,16,6,practice
25,18,6,practice
26,13,1,practice
27,25,1,practice
28,15,1,practice
29,23,1,practice
30,4,1,practice
31,10,1,practice
32,11,1,practice
33,16,6,practice
34,21,1,practice
35,19,1,practice
36,2,6,practice
37,9,6,practice
38,7,1,practice
39,20,1,practice
40,1,1,practice
41,26,6,practice
42,13,1,practice
43,5,1,practice
44,18,6,practice
45,6,1,practice
46,14,6,practice
47,12,1,practice
48,3,1,practice
49,25,6,practice
50,8,1,practice
51,24,1,practice
52,27,6,practice
53,22,1,practice
54,17,6,practice
<end data>,,,
<start header>,,,
Wed Nov 18 15:05:05 1998,,,
RT identification,,,
swihb.ssf,,,
1 27,,,
1 1,,,
81,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
13,,,
<end header>,,,
<start data>,,,
1,17,6,13
2,5,1,13
3,1,1,13
4,13,1,13
5,9,6,13
6,20,1,13
7,4,1,13
8,25,5,13
9,27,6,13
10,14,1,13
11,18,6,13
12,12,1,13
13,26,1,13
14,19,1,13
15,23,1,13
16,10,1,13
17,15,5,13
18,6,6,13
19,3,1,13
20,21,1,13
21,11,1,13
22,22,1,13
23,7,6,13
24,24,6,13
25,16,6,13
26,2,1,13
27,8,6,13
28,1,1,13
29,9,6,13
30,4,1,13
31,15,6,13
32,2,1,13
33,22,1,13
34,6,6,13
35,27,6,13
36,7,6,13
37,18,6,13
38,26,6,13
39,21,1,13
40,14,1,13
41,3,1,13
42,23,1,13
43,25,6,13
44,5,1,13
45,24,1,13
46,12,1,13
47,17,6,13
48,19,1,13
49,13,6,13
50,8,6,13
51,11,1,13
52,16,1,13
53,10,1,13
54,20,1,13
55,18,6,13
56,26,6,13
57,6,6,13
58,2,1,13
59,25,6,13
60,1,1,13
61,19,1,13
62,21,1,13
63,14,6,13
64,5,6,13
65,17,6,13
66,27,6,13
67,3,1,13
68,4,1,13
69,8,6,13
70,23,6,13
71,11,1,13
72,24,6,13
73,16,6,13
74,15,1,13
75,10,1,13
76,7,6,13
77,13,6,13
78,12,1,13
79,20,1,13
80,9,6,13
81,22,1,13
<end data>,,,
<start header>,,,
Wed Nov 18 15:08:26 1998,,,
RT identification,,,
swihb.ssf,,,
1 27,,,
1 1,,,
81,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
13,,,
<end header>,,,
<start data>,,,
1,17,6,13
2,27,6,13
3,20,1,13
4,4,1,13
5,9,6,13
6,19,1,13
7,10,1,13
8,18,6,13
9,7,1,13
10,5,1,13
11,8,6,13
12,16,6,13
13,11,1,13
14,21,1,13
15,15,6,13
16,1,1,13
17,23,1,13
18,12,1,13
19,26,6,13
20,13,6,13
21,14,1,13
22,24,1,13
23,25,1,13
24,2,1,13
25,6,1,13
26,3,1,13
27,22,1,13
28,2,1,13
29,13,1,13
30,12,1,13
31,6,6,13
32,17,6,13
33,4,1,13
34,16,6,13
35,23,1,13
36,24,1,13
37,25,6,13
38,1,1,13
39,14,1,13
40,15,1,13
41,27,6,13
42,21,1,13
43,18,6,13
44,19,1,13
45,3,1,13
46,7,6,13
47,9,6,13
48,11,1,13
49,5,1,13
50,10,1,13
51,20,1,13
52,26,6,13
53,8,6,13
54,22,1,13
55,10,1,13
56,13,1,13
57,11,1,13
58,21,1,13
59,2,1,13
60,22,1,13
61,24,6,13
62,17,6,13
63,12,1,13
64,9,6,13
65,3,1,13
66,16,6,13
67,25,6,13
68,19,1,13
69,18,6,13
70,20,1,13
71,8,6,13
72,27,6,13
73,7,6,13
74,6,6,13
75,5,1,13
76,14,1,13
77,1,1,13
78,4,1,13
79,23,1,13
80,26,6,13
81,15,6,13
<end data>,,,
<start header>,,,
Wed Nov 18 15:11:32 1998,,,
RT identification,,,
swihb.ssf,,,
1 27,,,
1 1,,,
81,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
13,,,
<end header>,,,
<start data>,,,
1,14,1,13
2,22,1,13
3,12,1,13
4,2,1,13
5,13,1,13
6,19,1,13
7,25,1,13
8,16,6,13
9,4,1,13
10,3,1,13
11,23,1,13
12,15,1,13
13,7,6,13
14,9,6,13
15,6,1,13
16,5,1,13
17,8,1,13
18,26,6,13
19,27,6,13
20,11,1,13
21,21,1,13
22,24,6,13
23,20,1,13
24,10,1,13
25,18,6,13
26,1,1,13
27,17,6,13
28,21,1,13
29,5,6,13
30,20,1,13
31,26,1,13
32,7,1,13
33,1,1,13
34,22,1,13
35,10,1,13
36,25,6,13
37,27,6,13
38,14,1,13
39,15,1,13
40,3,1,13
41,17,6,13
42,11,1,13
43,16,6,13
44,23,1,13
45,9,6,13
46,12,1,13
47,19,1,13
48,2,1,13
49,8,6,13
50,4,1,13
51,24,6,13
52,6,1,13
53,18,6,13
54,13,1,13
55,5,1,13
56,13,1,13
57,19,1,13
58,26,6,13
59,18,6,13
60,8,6,13
61,11,1,13
62,14,1,13
63,10,1,13
64,2,1,13
65,21,1,13
66,1,1,13
67,15,1,13
68,23,1,13
69,24,1,13
70,12,1,13
71,25,1,13
72,7,6,13
73,17,6,13
74,4,1,13
75,20,1,13
76,16,1,13
77,27,6,13
78,9,6,13
79,22,1,13
80,6,1,13
81,3,1,13
<end data>,,,
<start header>,,,
Wed Nov 18 15:14:32 1998,,,
RT identification,,,
swihb.ssf,,,
1 27,,,
1 1,,,
81,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
13,,,
<end header>,,,
<start data>,,,
1,12,1,13
2,6,1,13
3,1,1,13
4,9,6,13
5,2,1,13
6,11,1,13
7,5,1,13
8,16,1,13
9,18,6,13
10,10,1,13
11,27,6,13
12,25,6,13
13,22,1,13
14,19,1,13
15,21,1,13
16,8,6,13
17,20,1,13
18,24,1,13
19,7,6,13
20,14,1,13
21,4,1,13
22,23,1,13
23,3,1,13
24,13,1,13
25,17,1,13
26,15,6,13
27,26,6,13
28,18,6,13
29,13,6,13
30,4,6,13
31,5,6,13
32,14,6,13
33,25,6,13
34,22,1,13
35,12,1,13
36,20,1,13
37,3,1,13
38,15,2,13
39,26,2,13
40,23,2,13
41,8,2,13
42,2,2,13
43,6,1,13
44,16,2,13
45,7,6,13
46,1,1,13
47,19,1,13
48,24,1,13
49,11,1,13
50,21,1,13
51,17,6,13
52,27,6,13
53,9,6,13
54,10,1,13
55,1,1,13
56,6,5,13
57,23,1,13
58,9,6,13
59,25,6,13
60,18,6,13
61,7,6,13
62,27,6,13
63,17,6,13
64,15,6,13
65,11,2,13
66,5,2,13
67,8,1,13
68,24,1,13
69,22,6,13
70,12,1,13
71,21,1,13
72,3,1,13
73,20,1,13
74,19,1,13
75,4,1,13
76,13,1,13
77,10,1,13
78,2,1,13
79,16,1,13
80,26,1,13
81,14,1,13
<end data>,,,
<start header>,,,
Wed Nov 18 15:29:22 1998,,,
RT identification,,,
swihb.ssf,,,
1 27,,,
1 1,,,
54,,,
none,,,
1,,,
button,,,
1 2 3 4 5 6,,,
14,,,
<end header>,,,
<start data>,,,
1,25,0,practice
2,14,1,practice
3,27,1,practice
4,8,6,practice
5,19,1,practice
6,17,6,practice
7,11,1,practice
8,7,0,practice
9,20,1,practice
10,21,1,practice
11,5,1,practice
12,6,1,practice
13,22,2,practice
14,13,1,practice
15,3,1,practice
16,9,5,practice
17,10,1,practice
18,15,2,practice
19,1,1,practice
20,16,5,practice
21,26,6,practice
22,4,1,practice
23,24,5,practice
24,23,2,practice
25,2,1,practice
26,18,5,practice
27,12,1,practice
28,12,1,practice
29,5,1,practice
30,17,6,practice
31,13,1,practice
32,19,1,practice
33,16,6,practice
34,14,1,practice
35,7,5,practice
36,24,5,practice
37,26,6,practice
38,8,6,practice
39,9,6,practice
40,4,1,practice
41,11,1,practice
42,22,1,practice
43,27,5,practice
44,2,1,practice
45,15,5,practice
46,20,1,practice
47,10,1,practice
48,23,5,practice
49,25,5,practice
50,1,1,practice
51,3,1,practice
52,21,1,practice
53,6,5,practice
54,18,5,practice
<end data>,,,
<start header>,,,
Wed Nov 18 15:35:15 1998,,,
RT identification,,,
swihb.ssf,,,
1 27,,,
1 1,,,
81,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
14,,,
<end header>,,,
<start data>,,,
1,2,1,14
2,26,6,14
3,27,6,14
4,4,0,14
5,22,2,14
6,8,5,14
7,23,1,14
8,6,1,14
9,17,6,14
10,19,1,14
11,16,6,14
12,20,1,14
13,12,1,14
14,1,1,14
15,5,5,14
16,3,1,14
17,11,1,14
18,15,6,14
19,21,2,14
20,10,1,14
21,7,6,14
22,25,6,14
23,18,6,14
24,13,1,14
25,14,1,14
26,24,6,14
27,9,6,14
28,13,1,14
29,6,6,14
30,5,1,14
31,16,6,14
32,19,1,14
33,18,6,14
34,3,1,14
35,9,6,14
36,8,5,14
37,10,1,14
38,27,6,14
39,1,1,14
40,26,6,14
41,15,5,14
42,17,5,14
43,24,6,14
44,23,1,14
45,22,1,14
46,4,1,14
47,11,1,14
48,20,1,14
49,7,6,14
50,25,6,14
51,21,1,14
52,12,1,14
53,14,1,14
54,2,1,14
55,25,6,14
56,11,1,14
57,15,6,14
58,7,6,14
59,16,6,14
60,9,6,14
61,1,1,14
62,6,6,14
63,4,1,14
64,17,6,14
65,26,6,14
66,10,1,14
67,20,1,14
68,21,1,14
69,8,6,14
70,23,1,14
71,22,1,14
72,5,1,14
73,3,1,14
74,13,1,14
75,2,1,14
76,12,1,14
77,27,6,14
78,14,1,14
79,18,6,14
80,24,2,14
81,19,1,14
<end data>,,,
<start header>,,,
Wed Nov 18 15:38:40 1998,,,
RT identification,,,
swihb.ssf,,,
1 27,,,
1 1,,,
81,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
14,,,
<end header>,,,
<start data>,,,
1,25,6,14
2,23,1,14
3,9,6,14
4,26,6,14
5,10,1,14
6,7,6,14
7,21,1,14
8,5,1,14
9,3,1,14
10,14,1,14
11,17,6,14
12,18,6,14
13,16,6,14
14,13,1,14
15,15,2,14
16,6,2,14
17,12,1,14
18,20,1,14
19,8,6,14
20,1,1,14
21,4,2,14
22,24,2,14
23,2,1,14
24,22,1,14
25,11,1,14
26,27,6,14
27,19,1,14
28,11,1,14
29,15,1,14
30,8,6,14
31,19,1,14
32,9,6,14
33,18,6,14
34,24,1,14
35,27,6,14
36,10,1,14
37,17,6,14
38,4,1,14
39,5,1,14
40,21,1,14
41,13,1,14
42,20,1,14
43,16,6,14
44,2,1,14
45,6,1,14
46,23,1,14
47,26,6,14
48,1,1,14
49,25,0,14
50,14,1,14
51,12,1,14
52,3,1,14
53,22,1,14
54,7,6,14
55,26,6,14
56,23,1,14
57,2,1,14
58,8,6,14
59,4,2,14
60,6,5,14
61,1,1,14
62,5,2,14
63,25,6,14
64,16,6,14
65,21,1,14
66,22,1,14
67,9,6,14
68,3,1,14
69,18,6,14
70,20,1,14
71,14,1,14
72,11,1,14
73,19,1,14
74,15,1,14
75,13,1,14
76,12,1,14
77,7,1,14
78,24,2,14
79,10,1,14
80,17,5,14
81,27,6,14
<end data>,,,
<start header>,,,
Wed Nov 18 15:41:58 1998,,,
RT identification,,,
swihb.ssf,,,
1 27,,,
1 1,,,
81,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
14,,,
<end header>,,,
<start data>,,,
1,3,1,14
2,6,1,14
3,16,6,14
4,26,5,14
5,9,6,14
6,2,1,14
7,21,1,14
8,13,1,14
9,19,1,14
10,27,6,14
11,25,5,14
12,11,1,14
13,18,6,14
14,7,5,14
15,1,1,14
16,17,6,14
17,22,1,14
18,23,2,14
19,8,5,14
20,5,1,14
21,10,1,14
22,14,1,14
23,20,1,14
24,15,1,14
25,24,1,14
26,12,1,14
27,4,1,14
28,6,2,14
29,17,2,14
30,25,5,14
31,5,2,14
32,9,5,14
33,21,0,14
34,4,2,14
35,7,5,14
36,24,2,14
37,27,6,14
38,10,2,14
39,15,5,14
40,26,5,14
41,8,5,14
42,16,5,14
43,11,2,14
44,23,2,14
45,20,1,14
46,19,1,14
47,18,6,14
48,12,2,14
49,2,1,14
50,14,2,14
51,3,2,14
52,13,2,14
53,1,2,14
54,22,2,14
55,2,2,14
56,16,5,14
57,22,2,14
58,23,2,14
59,4,2,14
60,10,2,14
61,21,1,14
62,11,1,14
63,25,6,14
64,18,6,14
65,1,1,14
66,5,1,14
67,6,6,14
68,20,1,14
69,8,6,14
70,13,1,14
71,9,6,14
72,27,6,14
73,19,1,14
74,17,6,14
75,12,1,14
76,3,2,14
77,26,6,14
78,14,5,14
79,15,5,14
80,7,6,14
81,24,6,14
<end data>,,,
<start header>,,,
Wed Nov 18 15:45:37 1998,,,
RT identification,,,
swihb.ssf,,,
1 27,,,
1 1,,,
81,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
14,,,
<end header>,,,
<start data>,,,
1,14,6,14
2,21,1,14
3,20,1,14
4,25,6,14
5,12,2,14
6,18,6,14
7,23,2,14
8,3,2,14
9,1,1,14
10,19,1,14
11,5,5,14
12,24,6,14
13,17,6,14
14,2,1,14
15,7,6,14
16,16,6,14
17,6,6,14
18,26,6,14
19,4,6,14
20,8,6,14
21,11,1,14
22,27,6,14
23,13,1,14
24,9,6,14
25,15,6,14
26,22,1,14
27,10,1,14
28,8,6,14
29,18,6,14
30,24,6,14
31,11,1,14
32,17,6,14
33,6,6,14
34,26,6,14
35,5,6,14
36,22,1,14
37,9,6,14
38,7,6,14
39,15,6,14
40,27,6,14
41,13,1,14
42,19,1,14
43,23,2,14
44,4,1,14
45,14,2,14
46,25,6,14
47,21,1,14
48,10,1,14
49,20,1,14
50,12,1,14
51,3,1,14
52,16,6,14
53,2,1,14
54,1,1,14
55,13,1,14
56,5,6,14
57,20,1,14
58,12,1,14
59,21,1,14
60,27,6,14
61,1,1,14
62,19,1,14
63,18,6,14
64,9,6,14
65,7,6,14
66,4,1,14
67,15,6,14
68,10,1,14
69,6,6,14
70,23,6,14
71,24,6,14
72,22,5,14
73,14,5,14
74,17,6,14
75,11,1,14
76,8,6,14
77,25,6,14
78,26,6,14
79,3,1,14
80,16,6,14
81,2,1,14
<end data>,,,
<start header>,,,
Wed Nov 18 15:52:07 1998,,,
RT identification,,,
swihb.ssf,,,
1 27,,,
1 1,,,
54,,,
none,,,
1,,,
button,,,
1 2 3 4 5 6,,,
15,,,
<end header>,,,
<start data>,,,
1,13,1,practice
2,1,1,practice
3,2,1,practice
4,5,6,practice
5,12,6,practice
6,10,1,practice
7,20,1,practice
8,16,6,practice
9,18,6,practice
10,9,6,practice
11,3,1,practice
12,19,1,practice
13,27,6,practice
14,26,6,practice
15,23,1,practice
16,14,5,practice
17,21,1,practice
18,24,5,practice
19,25,5,practice
20,22,5,practice
21,8,5,practice
22,4,5,practice
23,11,2,practice
24,6,6,practice
25,7,6,practice
26,17,6,practice
27,15,6,practice
28,12,1,practice
29,5,6,practice
30,3,1,practice
31,18,6,practice
32,19,1,practice
33,2,1,practice
34,6,6,practice
35,25,6,practice
36,16,6,practice
37,23,5,practice
38,9,5,practice
39,14,2,practice
40,11,1,practice
41,17,5,practice
42,20,2,practice
43,10,1,practice
44,4,1,practice
45,1,1,practice
46,15,6,practice
47,21,1,practice
48,7,6,practice
49,26,6,practice
50,22,1,practice
51,8,6,practice
52,13,1,practice
53,27,6,practice
54,24,5,practice
<end data>,,,
<start header>,,,
Wed Nov 18 15:58:41 1998,,,
RT identification,,,
swihb.ssf,,,
1 27,,,
1 1,,,
81,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
15,,,
<end header>,,,
<start data>,,,
1,27,6,15
2,16,6,15
3,1,1,15
4,14,1,15
5,6,0,15
6,25,5,15
7,24,2,15
8,10,1,15
9,19,1,15
10,11,1,15
11,13,1,15
12,2,1,15
13,17,6,15
14,21,1,15
15,23,1,15
16,26,6,15
17,4,1,15
18,7,6,15
19,8,6,15
20,12,1,15
21,9,6,15
22,20,1,15
23,18,6,15
24,22,1,15
25,3,1,15
26,5,5,15
27,15,5,15
28,27,6,15
29,22,1,15
30,5,1,15
31,4,1,15
32,8,6,15
33,20,1,15
34,19,1,15
35,18,6,15
36,21,1,15
37,24,1,15
38,1,1,15
39,12,1,15
40,15,5,15
41,23,2,15
42,16,6,15
43,26,6,15
44,7,6,15
45,17,6,15
46,13,2,15
47,11,1,15
48,14,5,15
49,3,2,15
50,6,2,15
51,9,5,15
52,10,1,15
53,2,1,15
54,25,6,15
55,11,1,15
56,8,6,15
57,10,1,15
58,21,1,15
59,22,5,15
60,3,2,15
61,20,1,15
62,17,6,15
63,2,1,15
64,25,6,15
65,27,6,15
66,16,6,15
67,7,6,15
68,19,1,15
69,26,6,15
70,5,6,15
71,4,6,15
72,13,1,15
73,15,6,15
74,9,6,15
75,1,1,15
76,6,6,15
77,14,5,15
78,24,6,15
79,12,2,15
80,23,6,15
81,18,6,15
<end data>,,,
<start header>,,,
Wed Nov 18 16:02:10 1998,,,
RT identification,,,
swihb.ssf,,,
1 27,,,
1 1,,,
81,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
15,,,
<end header>,,,
<start data>,,,
1,1,1,15
2,16,6,15
3,2,1,15
4,24,6,15
5,6,6,15
6,14,6,15
7,11,1,15
8,27,6,15
9,10,1,15
10,22,2,15
11,17,6,15
12,8,6,15
13,26,6,15
14,4,1,15
15,3,1,15
16,20,1,15
17,9,6,15
18,21,1,15
19,25,6,15
20,23,5,15
21,12,1,15
22,18,6,15
23,5,6,15
24,7,6,15
25,13,1,15
26,19,1,15
27,15,6,15
28,16,6,15
29,20,1,15
30,11,1,15
31,12,1,15
32,2,1,15
33,13,1,15
34,3,1,15
35,26,6,15
36,25,6,15
37,7,6,15
38,14,6,15
39,9,6,15
40,27,6,15
41,18,6,15
42,17,6,15
43,22,1,15
44,23,6,15
45,10,1,15
46,19,1,15
47,24,6,15
48,1,1,15
49,4,6,15
50,15,6,15
51,21,1,15
52,6,6,15
53,8,6,15
54,5,6,15
55,10,1,15
56,7,6,15
57,24,6,15
58,15,6,15
59,4,1,15
60,13,6,15
61,2,1,15
62,12,1,15
63,5,6,15
64,9,6,15
65,1,1,15
66,25,6,15
67,19,1,15
68,20,1,15
69,22,1,15
70,14,2,15
71,26,6,15
72,27,6,15
73,17,6,15
74,21,1,15
75,6,6,15
76,8,6,15
77,11,1,15
78,18,6,15
79,16,6,15
80,3,1,15
81,23,2,15
<end data>,,,
<start header>,,,
Wed Nov 18 16:05:24 1998,,,
RT identification,,,
swihb.ssf,,,
1 27,,,
1 1,,,
81,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
15,,,
<end header>,,,
<start data>,,,
1,2,1,15
2,4,0,15
3,26,6,15
4,20,1,15
5,5,5,15
6,6,2,15
7,15,2,15
8,23,1,15
9,24,1,15
10,1,1,15
11,17,6,15
12,3,1,15
13,18,6,15
14,27,6,15
15,7,6,15
16,10,1,15
17,22,1,15
18,21,1,15
19,8,6,15
20,12,1,15
21,19,1,15
22,25,6,15
23,16,6,15
24,11,1,15
25,14,5,15
26,13,1,15
27,9,6,15
28,22,1,15
29,7,6,15
30,3,1,15
31,19,1,15
32,21,1,15
33,18,6,15
34,24,5,15
35,23,5,15
36,15,6,15
37,25,6,15
38,4,6,15
39,27,6,15
40,2,1,15
41,10,1,15
42,17,6,15
43,14,6,15
44,12,2,15
45,26,6,15
46,20,1,15
47,13,2,15
48,8,6,15
49,16,6,15
50,6,6,15
51,9,6,15
52,1,2,15
53,11,2,15
54,5,2,15
55,6,2,15
56,21,1,15
57,3,1,15
58,11,1,15
59,24,1,15
60,26,6,15
61,22,1,15
62,16,6,15
63,27,6,15
64,17,6,15
65,4,2,15
66,1,1,15
67,18,6,15
68,9,5,15
69,20,1,15
70,23,1,15
71,10,1,15
72,14,1,15
73,7,6,15
74,25,6,15
75,15,6,15
76,8,6,15
77,2,1,15
78,19,1,15
79,13,1,15
80,12,1,15
81,5,5,15
<end data>,,,
<start header>,,,
Wed Nov 18 16:08:50 1998,,,
RT identification,,,
swihb.ssf,,,
1 27,,,
1 1,,,
81,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
15,,,
<end header>,,,
<start data>,,,
1,19,1,15
2,25,6,15
3,14,6,15
4,27,5,15
5,22,2,15
6,5,2,15
7,2,1,15
8,8,6,15
9,3,2,15
10,12,1,15
11,15,6,15
12,6,6,15
13,1,2,15
14,4,2,15
15,26,6,15
16,10,2,15
17,9,6,15
18,21,1,15
19,16,6,15
20,24,6,15
21,7,6,15
22,18,5,15
23,20,1,15
24,13,1,15
25,17,6,15
26,23,0,15
27,11,1,15
28,15,6,15
29,1,1,15
30,26,6,15
31,18,6,15
32,16,6,15
33,23,6,15
34,17,6,15
35,21,1,15
36,8,6,15
37,3,1,15
38,9,6,15
39,5,2,15
40,10,1,15
41,7,6,15
42,2,1,15
43,24,6,15
44,14,6,15
45,27,6,15
46,22,5,15
47,11,1,15
48,4,2,15
49,6,6,15
50,12,1,15
51,20,1,15
52,19,1,15
53,13,1,15
54,25,6,15
55,2,1,15
56,21,1,15
57,8,6,15
58,25,6,15
59,11,1,15
60,27,6,15
61,18,6,15
62,23,6,15
63,22,6,15
64,10,1,15
65,24,6,15
66,20,1,15
67,26,6,15
68,4,6,15
69,6,6,15
70,12,1,15
71,16,6,15
72,9,6,15
73,15,6,15
74,14,6,15
75,7,6,15
76,5,6,15
77,3,1,15
78,17,6,15
79,1,1,15
80,19,1,15
81,13,2,15
<end data>,,,
<start header>,,,
Wed Nov 18 16:25:38 1998,,,
RT identification,,,
swihb.ssf,,,
1 27,,,
1 1,,,
54,,,
none,,,
1,,,
button,,,
1 2 3 4 5 6,,,
16,,,
<end header>,,,
<start data>,,,
1,6,1,practice
2,20,1,practice
3,11,1,practice
4,27,6,practice
5,9,6,practice
6,23,1,practice
7,25,5,practice
8,14,1,practice
9,19,1,practice
10,10,1,practice
11,5,1,practice
12,8,5,practice
13,3,1,practice
14,17,6,practice
15,1,1,practice
16,2,1,practice
17,13,1,practice
18,4,1,practice
19,7,5,practice
20,16,5,practice
21,15,5,practice
